study,domain,sub_domain,source,table_name,variable,label,has_skip_logic,sensitivity,plab_facet,plab_subfacet,alexsa_facet,nobs_00mo,nobs_12mo,nobs_24mo,nobs_36mo,nobs_48mo,nobs_60mo,nobs_72mo
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__bully_001,Does your child have any problems with bullying at school or in your neighborhood?,no,not sensitive,peers and peer relationships,mistreatment by peers,_none_,11863,11199,10879,10181,0,1171,0
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__mh_001__02___1,What types of mental health or substance abuse services your child has received? [Multi-select]: Outpatient mental health,no,maybe sensitive,service utilization,not applicable,_none_,11863,11204,10902,10160,9432,8613,4952
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__mh_001__02___2,What types of mental health or substance abuse services your child has received? [Multi-select]: Partial hospital for mental health,no,maybe sensitive,service utilization,not applicable,_none_,11863,11204,10902,10160,9432,8613,4952
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__hosp__fath_001,"Hospitalized (mental, emotional, or substance related) - Biological father",yes,not sensitive,genetics and family history,not applicable,_none_,11200,0,0,0,0,0,4830
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__hosp__moth_001,"Hospitalized (mental, emotional, or substance related) - Biological mother",yes,not sensitive,genetics and family history,not applicable,_none_,11330,0,0,0,0,0,4873
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__mania__fath_001,Mania - Biological father,yes,not sensitive,genetics and family history,not applicable,_none_,11249,0,0,0,0,0,4840
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__mania__moth_001,Mania - Biological mother,yes,not sensitive,genetics and family history,not applicable,_none_,11314,0,0,0,0,0,4860
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__nerve__fath_001,Nervous breakdown (or problem with nerves) - Biological father,yes,not sensitive,genetics and family history,not applicable,_none_,11169,0,0,0,0,0,4802
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__nerve__moth_001,Nervous breakdown (or problem with nerves) - Biological mother,yes,not sensitive,genetics and family history,not applicable,_none_,11298,0,0,0,0,0,4844
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__suic__fath_001,Attempted or committed suicide - Biological father,yes,maybe sensitive,genetics and family history,not applicable,_none_,11221,0,0,0,0,0,4821
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__suic__moth_001,Attempted or committed suicide - Biological mother,yes,maybe sensitive,genetics and family history,not applicable,_none_,11297,0,0,0,0,0,4850
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__troub__fath_001,Difficulty holding job or getting in trouble - Biological father,yes,not sensitive,genetics and family history,not applicable,family behavior problems,11462,0,0,0,0,0,4874
Core,Mental Health,Broad Psychopathology,Parent,mh_p_famhx,mh_p_famhx__troub__moth_001,Difficulty holding job or getting in trouble - Biological mother,yes,not sensitive,genetics and family history,not applicable,family behavior problems,11525,0,0,0,0,0,4894
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__mh_001__02___3,What types of mental health or substance abuse services your child has received? [Multi-select]: Inpatient for mental health,no,maybe sensitive,service utilization,not applicable,_none_,11863,11204,10902,10160,9432,8613,4952
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__frnd_001__01,How long has your child been friends with this best friend?,yes,not sensitive,peers and peer relationships,quality relationships,social support: youth,8634,8253,7749,7142,6599,6039,3541
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__frnd_002__01,How long has your child hung out with them?,yes,not sensitive,peers and peer relationships,quality relationships,social support: youth,10121,9637,8988,8099,7630,7226,4172
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__mh_001__02___7,What types of mental health or substance abuse services your child has received? [Multi-select]: Psychotherapy,no,not sensitive,service utilization,not applicable,_none_,11863,11204,10902,10160,9432,8613,4952
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__school_001__01,Has your child repeated a grade in the past year?,yes,not sensitive,school,not applicable,academic competency,0,0,0,10184,0,1171,0
Core,ABCD (General),Demographics,Parent,ab_p_demo,ab_p_demo__relig_002,How often does your child attend religious services?,no,not sensitive,religious and/or cultural values,not applicable,religiosity,11603,10932,10588,9871,9122,8377,4841
Core,ABCD (General),Demographics,Parent,ab_p_demo,ab_p_demo__relig_003,"In general, how important are your child's religious and spiritual beliefs in their daily life?",no,not sensitive,religious and/or cultural values,not applicable,religiosity,11440,10748,10474,9784,9055,8213,4743
Core,ABCD (General),Demographics,Parent,ab_p_demo,ab_p_demo__relig__alc_001,Does your child's religion have rules forbidding the use of alcohol?,no,not sensitive,religious and/or cultural values,not applicable,religiosity,5894,9512,9901,9242,8641,7828,4456
Core,ABCD (General),Demographics,Parent,ab_p_demo,ab_p_demo__relig__drg_001,Does your child's religion have rules forbidding the use of drugs?,no,not sensitive,religious and/or cultural values,not applicable,religiosity,5616,9123,9584,8957,8360,7599,4325
Core,ABCD (General),Demographics,Parent,ab_p_demo,ab_p_demo__roster_001,How many people are living at your address?,yes,not sensitive,demographics,household structure,_none_,11539,10902,10646,9983,9311,8482,4863
Core,ABCD (General),Demographics,Parent,ab_p_ocp,ab_p_ocp__prtn_000,Do you have a partner? [ab_p_ocp],no,not sensitive,demographics,household structure,_none_,0,0,10678,10341,9682,8819,644
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__school_001__02,Has your child repeated a grade before the past year?,yes,not sensitive,school,not applicable,academic competency,0,0,0,10178,0,1171,0
Core,Mental Health,Psychosocial,Parent,mh_p_kbi,mh_p_kbi__mh_001__02___8,What types of mental health or substance abuse services your child has received? [Multi-select]: Medication management,no,not sensitive,service utilization,not applicable,_none_,11863,11204,10902,10160,9432,8613,4952
Core,"Friends, Family, & Community",Culture,Parent,fc_p_aclt,fc_p_aclt_001,How well do you speak English? [Parent],no,not sensitive,demographics,language(s),_none_,11793,11080,10780,10036,9371,0,0
Core,"Friends, Family, & Community",Culture,Parent,fc_p_aclt,fc_p_aclt_002,"Besides English, do you speak or understand another language or dialect? [Parent]",no,not sensitive,demographics,language(s),_none_,11863,11203,10868,10136,9448,0,0
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_001,Has your child been issued a driving learner's permit?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,4962
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_002,Has you child been issued a driver's license?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,4981
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_003,"On average, how much time per day does your child spend driving?",yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,2552
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_004,How many times has your child been determined to be at fault in a driving accident?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,2561
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_005,"How many times has your child been given a traffic ticket related to their driving (e.g., speeding, distracted driving)?",yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,2563
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_006,Do you or any of your youth's caregivers have rules regarding your youth driving?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,2488
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_006__01,Is your youth allowed to drive with other teens in the car?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,1895
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_006__02,Is your youth allowed to drive at night?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,1896
Core,"Friends, Family, & Community",Family,Parent,fc_p_drv,fc_p_drv_006__03,Is your youth allowed to drive without an adult?,yes,not sensitive,driving,not applicable,_none_,0,0,0,0,0,0,1903
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_001,Family members really help and support one another. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10884,10191,9487,8658,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_002,We often seem to be killing time at home. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10884,10191,9486,8656,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_003,We put a lot of energy into what we do at home. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10884,10191,9487,8656,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_004,There is a feeling of togetherness in our family. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10884,10191,9487,8655,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_005,We rarely volunteer when something has to be done at home. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10884,10191,9487,8655,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_006,Family members really back each other up. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10883,10191,9487,8655,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_007,There is very little group spirit in our family. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10883,10191,9487,8655,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_008,We really get along well with each other. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10883,10191,9487,8655,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__cohes_009,There is plenty of time and attention for everyone in our family. [Parent],yes,not sensitive,family interactions and parenting,not applicable,_none_,0,0,10883,10191,9487,8655,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_001,We fight a lot in our family. [Parent],no,not sensitive,family interactions and parenting,not applicable,family conflict,11864,11204,10886,10198,9487,8658,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_002,Family members rarely become openly angry. [Parent],no,not sensitive,family interactions and parenting,not applicable,family conflict,11863,11204,10886,10198,9487,8658,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_003,Family members sometimes get so angry they throw things. [Parent],no,maybe sensitive,family interactions and parenting,not applicable,family conflict,11864,11204,10886,10198,9487,8658,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_004,Family members hardly ever lose their tempers. [Parent],no,not sensitive,family interactions and parenting,not applicable,family conflict,11864,11204,10886,10198,9487,8657,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_005,Family members often criticize each other. [Parent],no,not sensitive,family interactions and parenting,not applicable,family conflict,11864,11204,10886,10198,9487,8657,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_006,Family members sometimes hit each other. [Parent],no,maybe sensitive,family interactions and parenting,not applicable,family conflict,11864,11204,10885,10198,9487,8657,4984
Core,"Friends, Family, & Community",Family,Parent,fc_p_fes,fc_p_fes__confl_007,"If there is a disagreement in our family, we try hard to smooth things over and keep the peace. [Parent]",no,not sensitive,family interactions and parenting,not applicable,family conflict,11864,11204,10885,10198,9487,8657,4984
